price,num,reason,status,operation,datetime,code
,,insufficient fund,fail,buy,2019-08-07,000572
,,insufficient fund,fail,buy,2019-08-07,600973
,,insufficient fund,fail,buy,2019-08-07,002135
,,insufficient fund,fail,buy,2019-08-07,002501
,,insufficient fund,fail,buy,2019-08-07,600229
,,insufficient fund,fail,buy,2019-08-07,002171
,,insufficient fund,fail,buy,2019-08-07,002682
,,insufficient fund,fail,buy,2019-08-07,600576
,,insufficient fund,fail,buy,2019-08-07,600982
,,insufficient fund,fail,buy,2019-08-07,600084
,,insufficient fund,fail,buy,2019-08-07,000767
,,insufficient fund,fail,buy,2019-08-07,600726
,,insufficient fund,fail,buy,2019-08-07,300599
,,insufficient fund,fail,buy,2019-08-07,600757
,,insufficient fund,fail,buy,2019-08-07,000528
,,insufficient fund,fail,buy,2019-08-07,002578
,,insufficient fund,fail,buy,2019-08-07,603897
,,insufficient fund,fail,buy,2019-08-07,002033
,,insufficient fund,fail,buy,2019-08-07,601579
,,insufficient fund,fail,buy,2019-08-07,000882
,,insufficient fund,fail,buy,2019-08-07,600098
,,insufficient fund,fail,buy,2019-08-07,002580
,,insufficient fund,fail,buy,2019-08-07,603677
,,insufficient fund,fail,buy,2019-08-07,601186
,,insufficient fund,fail,buy,2019-08-07,600280
,,insufficient fund,fail,buy,2019-08-07,600163
,,insufficient fund,fail,buy,2019-08-07,300469
,,insufficient fund,fail,buy,2019-08-07,600285
,,insufficient fund,fail,buy,2019-08-07,600283
,,insufficient fund,fail,buy,2019-08-07,002205
,,insufficient fund,fail,buy,2019-08-07,002288
,,insufficient fund,fail,buy,2019-08-07,600008
,,insufficient fund,fail,buy,2019-08-07,600315
,,insufficient fund,fail,buy,2019-08-07,002065
,,insufficient fund,fail,buy,2019-08-07,300439
,,insufficient fund,fail,buy,2019-08-07,300649
,,insufficient fund,fail,buy,2019-08-07,600307
,,insufficient fund,fail,buy,2019-08-07,600881
,,insufficient fund,fail,buy,2019-08-07,000048
,,insufficient fund,fail,buy,2019-08-07,002038
,,insufficient fund,fail,buy,2019-08-07,601015
,,insufficient fund,fail,buy,2019-08-07,000980
,,insufficient fund,fail,buy,2019-08-07,300329
,,insufficient fund,fail,buy,2019-08-07,601106
,,insufficient fund,fail,buy,2019-08-07,603010
,,insufficient fund,fail,buy,2019-08-07,000552
,,insufficient fund,fail,buy,2019-08-07,002275
,,insufficient fund,fail,buy,2019-08-07,600600
,,insufficient fund,fail,buy,2019-08-07,000611
,,insufficient fund,fail,buy,2019-08-07,000737
,,insufficient fund,fail,buy,2019-08-07,600684
,,insufficient fund,fail,buy,2019-08-07,300596
,,insufficient fund,fail,buy,2019-08-07,002420
,,insufficient fund,fail,buy,2019-08-07,603002
,,insufficient fund,fail,buy,2019-08-07,600586
,,insufficient fund,fail,buy,2019-08-07,300440
,,insufficient fund,fail,buy,2019-08-07,600168
,,insufficient fund,fail,buy,2019-08-07,300676
,,insufficient fund,fail,buy,2019-08-07,600345
,,insufficient fund,fail,buy,2019-08-07,601198
,,insufficient fund,fail,buy,2019-08-07,600386
,,insufficient fund,fail,buy,2019-08-07,603359
,,insufficient fund,fail,buy,2019-08-07,600326
,,insufficient fund,fail,buy,2019-08-07,002899
,,insufficient fund,fail,buy,2019-08-07,600220
,,insufficient fund,fail,buy,2019-08-07,601880
,,insufficient fund,fail,buy,2019-08-07,601199
,,insufficient fund,fail,buy,2019-08-07,002165
,,insufficient fund,fail,buy,2019-08-07,002339
,,insufficient fund,fail,buy,2019-08-07,300147
,,insufficient fund,fail,buy,2019-08-07,600351
,,insufficient fund,fail,buy,2019-08-07,603689
,,insufficient fund,fail,buy,2019-08-07,300026
,,insufficient fund,fail,buy,2019-08-07,002101
,,insufficient fund,fail,buy,2019-08-07,600597
,,insufficient fund,fail,buy,2019-08-07,002948
,,insufficient fund,fail,buy,2019-08-07,603037
,,insufficient fund,fail,buy,2019-08-07,002399
,,insufficient fund,fail,buy,2019-08-07,002717
,,insufficient fund,fail,buy,2019-08-07,002496
,,insufficient fund,fail,buy,2019-08-07,600615
,,insufficient fund,fail,buy,2019-08-07,600328
,,insufficient fund,fail,buy,2019-08-07,002788
,,insufficient fund,fail,buy,2019-08-07,002758
,,insufficient fund,fail,buy,2019-08-07,600693
,,insufficient fund,fail,buy,2019-08-07,600022
,,insufficient fund,fail,buy,2019-08-07,600396
,,insufficient fund,fail,buy,2019-08-07,000521
,,insufficient fund,fail,buy,2019-08-07,603615
,,insufficient fund,fail,buy,2019-08-07,300359
,,insufficient fund,fail,buy,2019-08-07,600408
,,insufficient fund,fail,buy,2019-08-09,002108
,,insufficient fund,fail,buy,2019-08-09,000802
,,insufficient fund,fail,buy,2019-08-09,600433
,,insufficient fund,fail,buy,2019-08-09,600506
,,insufficient fund,fail,buy,2019-08-09,600116
,,insufficient fund,fail,buy,2019-08-09,002383
,,insufficient fund,fail,buy,2019-08-09,600535
,,insufficient fund,fail,buy,2019-08-09,300318
,,insufficient fund,fail,buy,2019-08-09,603861
,,insufficient fund,fail,buy,2019-08-09,002839
,,insufficient fund,fail,buy,2019-08-09,002372
,,insufficient fund,fail,buy,2019-08-09,000961
,,insufficient fund,fail,buy,2019-08-09,600619
,,insufficient fund,fail,buy,2019-08-09,300174
,,insufficient fund,fail,buy,2019-08-09,603355
,,insufficient fund,fail,buy,2019-08-09,601636
,,insufficient fund,fail,buy,2019-08-09,603323
,,insufficient fund,fail,buy,2019-08-09,002735
,,insufficient fund,fail,buy,2019-08-09,600288
,,insufficient fund,fail,buy,2019-08-09,601577
,,insufficient fund,fail,buy,2019-08-09,002705
,,insufficient fund,fail,buy,2019-08-09,603377
,,insufficient fund,fail,buy,2019-08-09,002545
,,insufficient fund,fail,buy,2019-08-09,603885
,,insufficient fund,fail,buy,2019-08-09,300596
,,insufficient fund,fail,buy,2019-08-09,002408
,,insufficient fund,fail,buy,2019-08-09,601198
,,insufficient fund,fail,buy,2019-08-09,603398
,,insufficient fund,fail,buy,2019-08-09,002936
,,insufficient fund,fail,buy,2019-08-09,601788
,,insufficient fund,fail,buy,2019-08-09,603689
,,insufficient fund,fail,buy,2019-08-09,601117
,,insufficient fund,fail,buy,2019-08-09,603669
,,insufficient fund,fail,buy,2019-08-09,000560
14.89,500.0,stop_loss,success,sell,2019-08-12,603179
15.47,600.0,stop_loss,success,sell,2019-08-12,002917
8.47,1100.0,strategy_name,success,buy,2019-08-12,300013
9.8,400.0,strategy_name,success,buy,2019-08-12,002117
,,insufficient fund,fail,buy,2019-08-12,300108
,,insufficient fund,fail,buy,2019-08-12,601598
,,insufficient fund,fail,buy,2019-08-12,603387
2.42,100.0,strategy_name,success,buy,2019-08-12,600575
,,insufficient fund,fail,buy,2019-08-12,600248
,,insufficient fund,fail,buy,2019-08-12,601801
,,insufficient fund,fail,buy,2019-08-12,600617
,,insufficient fund,fail,buy,2019-08-12,000526
,,insufficient fund,fail,buy,2019-08-12,603826
,,insufficient fund,fail,buy,2019-08-12,002400
,,insufficient fund,fail,buy,2019-08-12,603518
,,insufficient fund,fail,buy,2019-08-12,002186
,,insufficient fund,fail,buy,2019-08-12,300038
,,insufficient fund,fail,buy,2019-08-12,600423
,,insufficient fund,fail,buy,2019-08-12,002474
,,insufficient fund,fail,buy,2019-08-12,000976
,,insufficient fund,fail,buy,2019-08-12,600050
,,insufficient fund,fail,buy,2019-08-12,002177
,,insufficient fund,fail,buy,2019-08-12,000952
,,insufficient fund,fail,buy,2019-08-12,600982
,,insufficient fund,fail,buy,2019-08-12,600088
,,insufficient fund,fail,buy,2019-08-12,600093
,,insufficient fund,fail,buy,2019-08-12,002554
,,insufficient fund,fail,buy,2019-08-12,002033
,,insufficient fund,fail,buy,2019-08-12,002507
,,insufficient fund,fail,buy,2019-08-12,002266
,,insufficient fund,fail,buy,2019-08-12,002791
,,insufficient fund,fail,buy,2019-08-12,300587
,,insufficient fund,fail,buy,2019-08-12,002514
,,insufficient fund,fail,buy,2019-08-12,600461
,,insufficient fund,fail,buy,2019-08-12,603667
,,insufficient fund,fail,buy,2019-08-12,600586
,,insufficient fund,fail,buy,2019-08-12,600729
,,insufficient fund,fail,buy,2019-08-12,600077
,,insufficient fund,fail,buy,2019-08-12,600385
,,insufficient fund,fail,buy,2019-08-12,600345
,,insufficient fund,fail,buy,2019-08-12,300652
,,insufficient fund,fail,buy,2019-08-12,000906
,,insufficient fund,fail,buy,2019-08-12,600322
,,insufficient fund,fail,buy,2019-08-12,002553
,,insufficient fund,fail,buy,2019-08-12,000045
,,insufficient fund,fail,buy,2019-08-12,000719
,,insufficient fund,fail,buy,2019-08-12,603357
,,insufficient fund,fail,buy,2019-08-12,300072
,,insufficient fund,fail,buy,2019-08-12,002087
,,insufficient fund,fail,buy,2019-08-12,002506
,,insufficient fund,fail,buy,2019-08-12,002178
,,insufficient fund,fail,buy,2019-08-12,001979
,,insufficient fund,fail,buy,2019-08-12,600871
,,insufficient fund,fail,buy,2019-08-13,603269
,,insufficient fund,fail,buy,2019-08-13,601991
,,insufficient fund,fail,buy,2019-08-13,002289
,,insufficient fund,fail,buy,2019-08-13,002059
,,insufficient fund,fail,buy,2019-08-13,300082
,,insufficient fund,fail,buy,2019-08-13,002372
,,insufficient fund,fail,buy,2019-08-13,002004
,,insufficient fund,fail,buy,2019-08-13,002233
,,insufficient fund,fail,buy,2019-08-13,002478
,,insufficient fund,fail,buy,2019-08-13,002572
,,insufficient fund,fail,buy,2019-08-13,600873
,,insufficient fund,fail,buy,2019-08-13,000609
,,insufficient fund,fail,buy,2019-08-13,600369
,,insufficient fund,fail,buy,2019-08-13,600439
,,insufficient fund,fail,buy,2019-08-13,002918
,,insufficient fund,fail,buy,2019-08-13,002034
,,insufficient fund,fail,buy,2019-08-13,600684
,,insufficient fund,fail,buy,2019-08-13,000046
,,insufficient fund,fail,buy,2019-08-13,600266
,,insufficient fund,fail,buy,2019-08-13,600713
,,insufficient fund,fail,buy,2019-08-13,002445
9.76,700.0,stop_profit,success,sell,2019-08-14,300664
8.09,1200.0,strategy_name,success,buy,2019-08-14,603022
,,insufficient fund,fail,buy,2019-08-14,002239
,,insufficient fund,fail,buy,2019-08-14,002136
,,insufficient fund,fail,buy,2019-08-14,000545
,,insufficient fund,fail,buy,2019-08-14,002494
,,insufficient fund,fail,buy,2019-08-14,600856
,,insufficient fund,fail,buy,2019-08-14,600717
,,insufficient fund,fail,buy,2019-08-14,600976
,,insufficient fund,fail,buy,2019-08-14,002190
,,insufficient fund,fail,buy,2019-08-14,601101
,,insufficient fund,fail,buy,2019-08-14,000886
,,insufficient fund,fail,buy,2019-08-14,002081
,,insufficient fund,fail,buy,2019-08-14,600227
,,insufficient fund,fail,buy,2019-08-14,601968
,,insufficient fund,fail,buy,2019-08-14,600258
,,insufficient fund,fail,buy,2019-08-14,600389
,,insufficient fund,fail,buy,2019-08-14,000720
,,insufficient fund,fail,buy,2019-08-14,600814
,,insufficient fund,fail,buy,2019-08-14,002536
,,insufficient fund,fail,buy,2019-08-14,603587
,,insufficient fund,fail,buy,2019-08-14,603158
,,insufficient fund,fail,buy,2019-08-14,000635
,,insufficient fund,fail,buy,2019-08-14,600881
,,insufficient fund,fail,buy,2019-08-14,603798
,,insufficient fund,fail,buy,2019-08-14,600707
,,insufficient fund,fail,buy,2019-08-14,002046
,,insufficient fund,fail,buy,2019-08-14,002408
,,insufficient fund,fail,buy,2019-08-14,002575
,,insufficient fund,fail,buy,2019-08-14,000800
,,insufficient fund,fail,buy,2019-08-14,600126
,,insufficient fund,fail,buy,2019-08-14,601118
,,insufficient fund,fail,buy,2019-08-15,600500
,,insufficient fund,fail,buy,2019-08-15,600638
,,insufficient fund,fail,buy,2019-08-15,000796
,,insufficient fund,fail,buy,2019-08-15,000802
,,insufficient fund,fail,buy,2019-08-15,603269
,,insufficient fund,fail,buy,2019-08-15,600995
,,insufficient fund,fail,buy,2019-08-15,002601
,,insufficient fund,fail,buy,2019-08-15,002050
,,insufficient fund,fail,buy,2019-08-15,002289
,,insufficient fund,fail,buy,2019-08-15,603188
,,insufficient fund,fail,buy,2019-08-15,600215
,,insufficient fund,fail,buy,2019-08-15,002582
,,insufficient fund,fail,buy,2019-08-15,002159
,,insufficient fund,fail,buy,2019-08-15,603898
,,insufficient fund,fail,buy,2019-08-15,600097
,,insufficient fund,fail,buy,2019-08-15,600716
,,insufficient fund,fail,buy,2019-08-15,601518
,,insufficient fund,fail,buy,2019-08-15,002471
,,insufficient fund,fail,buy,2019-08-15,000006
,,insufficient fund,fail,buy,2019-08-15,300124
,,insufficient fund,fail,buy,2019-08-15,600691
,,insufficient fund,fail,buy,2019-08-15,600336
,,insufficient fund,fail,buy,2019-08-15,002074
,,insufficient fund,fail,buy,2019-08-15,002478
,,insufficient fund,fail,buy,2019-08-15,600075
,,insufficient fund,fail,buy,2019-08-15,002527
,,insufficient fund,fail,buy,2019-08-15,600233
,,insufficient fund,fail,buy,2019-08-15,002423
,,insufficient fund,fail,buy,2019-08-15,300649
,,insufficient fund,fail,buy,2019-08-15,300230
,,insufficient fund,fail,buy,2019-08-15,000830
,,insufficient fund,fail,buy,2019-08-15,002404
,,insufficient fund,fail,buy,2019-08-15,000565
,,insufficient fund,fail,buy,2019-08-15,002308
,,insufficient fund,fail,buy,2019-08-15,600403
,,insufficient fund,fail,buy,2019-08-15,002094
,,insufficient fund,fail,buy,2019-08-15,603767
,,insufficient fund,fail,buy,2019-08-15,600643
14.02,700.0,stop_loss,success,sell,2019-08-16,603159
4.14,1900.0,strategy_name,success,buy,2019-08-16,300027
,,insufficient fund,fail,buy,2019-08-16,600715
,,insufficient fund,fail,buy,2019-08-16,600582
,,insufficient fund,fail,buy,2019-08-16,300118
,,insufficient fund,fail,buy,2019-08-16,002419
,,insufficient fund,fail,buy,2019-08-16,603348
,,insufficient fund,fail,buy,2019-08-16,600548
,,insufficient fund,fail,buy,2019-08-16,600808
,,insufficient fund,fail,buy,2019-08-16,600010
,,insufficient fund,fail,buy,2019-08-16,600116
,,insufficient fund,fail,buy,2019-08-16,300342
,,insufficient fund,fail,buy,2019-08-16,600377
,,insufficient fund,fail,buy,2019-08-16,600019
,,insufficient fund,fail,buy,2019-08-16,601717
,,insufficient fund,fail,buy,2019-08-16,603579
,,insufficient fund,fail,buy,2019-08-16,000501
,,insufficient fund,fail,buy,2019-08-16,603861
,,insufficient fund,fail,buy,2019-08-16,002759
,,insufficient fund,fail,buy,2019-08-16,600705
,,insufficient fund,fail,buy,2019-08-16,002722
,,insufficient fund,fail,buy,2019-08-16,300277
,,insufficient fund,fail,buy,2019-08-16,600908
,,insufficient fund,fail,buy,2019-08-16,603917
,,insufficient fund,fail,buy,2019-08-16,603308
,,insufficient fund,fail,buy,2019-08-16,000767
,,insufficient fund,fail,buy,2019-08-16,603878
,,insufficient fund,fail,buy,2019-08-16,603158
,,insufficient fund,fail,buy,2019-08-16,002753
,,insufficient fund,fail,buy,2019-08-16,300441
,,insufficient fund,fail,buy,2019-08-16,002046
,,insufficient fund,fail,buy,2019-08-16,600727
,,insufficient fund,fail,buy,2019-08-16,600477
,,insufficient fund,fail,buy,2019-08-16,601900
,,insufficient fund,fail,buy,2019-08-16,603077
,,insufficient fund,fail,buy,2019-08-16,600652
,,insufficient fund,fail,buy,2019-08-16,002013
,,insufficient fund,fail,buy,2019-08-16,300442
,,insufficient fund,fail,buy,2019-08-16,603788
,,insufficient fund,fail,buy,2019-08-16,603076
,,insufficient fund,fail,buy,2019-08-16,601800
,,insufficient fund,fail,buy,2019-08-16,603588
,,insufficient fund,fail,buy,2019-08-16,002175
,,insufficient fund,fail,buy,2019-08-16,002002
,,insufficient fund,fail,buy,2019-08-19,600500
,,insufficient fund,fail,buy,2019-08-19,603990
,,insufficient fund,fail,buy,2019-08-19,600611
,,insufficient fund,fail,buy,2019-08-19,600856
,,insufficient fund,fail,buy,2019-08-19,002370
,,insufficient fund,fail,buy,2019-08-19,600325
,,insufficient fund,fail,buy,2019-08-19,600614
,,insufficient fund,fail,buy,2019-08-20,002353
,,insufficient fund,fail,buy,2019-08-20,300441
,,insufficient fund,fail,buy,2019-08-20,603507
,,insufficient fund,fail,buy,2019-08-20,600708
,,insufficient fund,fail,buy,2019-08-20,600400
,,insufficient fund,fail,buy,2019-08-21,603665
,,insufficient fund,fail,buy,2019-08-23,002082
,,insufficient fund,fail,buy,2019-08-26,600688
,,insufficient fund,fail,buy,2019-08-26,000410
,,insufficient fund,fail,buy,2019-08-27,002684
,,insufficient fund,fail,buy,2019-08-27,002064
,,insufficient fund,fail,buy,2019-08-27,603869
,,insufficient fund,fail,buy,2019-08-27,603116
,,insufficient fund,fail,buy,2019-08-27,603679
,,insufficient fund,fail,buy,2019-08-27,603968
,,insufficient fund,fail,buy,2019-08-27,002206
,,insufficient fund,fail,buy,2019-08-27,002175
,,insufficient fund,fail,buy,2019-08-29,002051
,,insufficient fund,fail,buy,2019-08-29,601166
,,insufficient fund,fail,buy,2019-08-29,601128
,,insufficient fund,fail,buy,2019-08-29,600538
,,insufficient fund,fail,buy,2019-08-30,000429
,,insufficient fund,fail,buy,2019-08-30,000671
,,insufficient fund,fail,buy,2019-08-30,002271
,,insufficient fund,fail,buy,2019-08-30,300472
,,insufficient fund,fail,buy,2019-09-02,601566
,,insufficient fund,fail,buy,2019-09-02,000998
,,insufficient fund,fail,buy,2019-09-02,600644
,,insufficient fund,fail,buy,2019-09-02,002557
,,insufficient fund,fail,buy,2019-09-02,300472
15.0,600.0,stop_profit,success,sell,2019-09-03,601966
29.7,300.0,strategy_name,success,buy,2019-09-03,300662
0.37,10200.0,strategy_name,success,buy,2019-09-03,002477
,,insufficient fund,fail,buy,2019-09-03,002216
,,insufficient fund,fail,buy,2019-09-04,603365
,,insufficient fund,fail,buy,2019-09-04,600605
,,insufficient fund,fail,buy,2019-09-04,002477
,,insufficient fund,fail,buy,2019-09-06,601799
0.37,10200.0,stop_loss,success,sell,2019-09-09,002477
0.24,10300.0,strategy_name,success,buy,2019-09-09,002477
,,insufficient fund,fail,buy,2019-09-11,002143
,,insufficient fund,fail,buy,2019-09-11,002477
0.24,10300.0,stop_loss,success,sell,2019-09-16,002477
,,insufficient fund,fail,buy,2019-09-16,600265
0.99,1900.0,strategy_name,success,buy,2019-09-16,601258
,,insufficient fund,fail,buy,2019-09-17,000981
0.93,100.0,stop_loss,success,sell,2019-09-18,600747
,,insufficient fund,fail,buy,2019-09-18,600538
0.37,300.0,strategy_name,success,buy,2019-09-19,002018
,,insufficient fund,fail,buy,2019-09-20,600011
,,insufficient fund,fail,buy,2019-09-20,600975
,,insufficient fund,fail,buy,2019-09-20,300381
,,insufficient fund,fail,buy,2019-09-20,601177
,,insufficient fund,fail,buy,2019-09-23,000902
0.27,100.0,strategy_name,success,buy,2019-09-24,002018
,,insufficient fund,fail,buy,2019-09-24,600023
,,insufficient fund,fail,buy,2019-09-24,002299
,,insufficient fund,fail,buy,2019-09-24,600193
,,insufficient fund,fail,buy,2019-09-24,002772
,,insufficient fund,fail,buy,2019-09-24,600634
0.34,400.0,stop_loss,success,sell,2019-09-25,002018
0.24,400.0,strategy_name,success,buy,2019-09-25,002018
,,insufficient fund,fail,buy,2019-09-25,002441
,,insufficient fund,fail,buy,2019-09-26,000911
,,insufficient fund,fail,buy,2019-09-26,000423
,,insufficient fund,fail,buy,2019-09-26,601101
,,insufficient fund,fail,buy,2019-09-26,600665
,,insufficient fund,fail,buy,2019-09-26,603886
,,insufficient fund,fail,buy,2019-09-26,601558
,,insufficient fund,fail,buy,2019-09-26,600283
,,insufficient fund,fail,buy,2019-09-26,600993
,,insufficient fund,fail,buy,2019-09-26,600236
,,insufficient fund,fail,buy,2019-09-27,002659
,,insufficient fund,fail,buy,2019-09-27,002029
,,insufficient fund,fail,buy,2019-09-27,601566
,,insufficient fund,fail,buy,2019-09-27,601899
,,insufficient fund,fail,buy,2019-09-27,600790
,,insufficient fund,fail,buy,2019-09-27,600230
,,insufficient fund,fail,buy,2019-09-27,002685
,,insufficient fund,fail,buy,2019-09-27,603838
,,insufficient fund,fail,buy,2019-09-27,000903
,,insufficient fund,fail,buy,2019-09-27,002647
,,insufficient fund,fail,buy,2019-09-27,002206
,,insufficient fund,fail,buy,2019-09-27,601127
,,insufficient fund,fail,buy,2019-09-27,001979
,,insufficient fund,fail,buy,2019-09-30,600293
,,insufficient fund,fail,buy,2019-09-30,600011
,,insufficient fund,fail,buy,2019-09-30,300664
,,insufficient fund,fail,buy,2019-09-30,002082
,,insufficient fund,fail,buy,2019-09-30,300748
,,insufficient fund,fail,buy,2019-09-30,002727
13.39,700.0,stop_profit,success,sell,2019-10-08,603933
15.0,600.0,stop_profit,success,sell,2019-10-08,603377
3.88,2500.0,strategy_name,success,buy,2019-10-08,002469
3.77,2600.0,strategy_name,success,buy,2019-10-08,002228
5.48,1300.0,strategy_name,success,buy,2019-10-08,601801
,,insufficient fund,fail,buy,2019-10-08,603518
2.05,100.0,strategy_name,success,buy,2019-10-08,600103
,,insufficient fund,fail,buy,2019-10-08,603843
,,insufficient fund,fail,buy,2019-10-08,002172
,,insufficient fund,fail,buy,2019-10-08,601588
,,insufficient fund,fail,buy,2019-10-08,002206
,,insufficient fund,fail,buy,2019-10-08,600193
,,insufficient fund,fail,buy,2019-10-08,300199
,,insufficient fund,fail,buy,2019-10-08,600221
5.66,1600.0,stop_profit,success,sell,2019-10-09,002581
77.21,100.0,strategy_name,success,buy,2019-10-09,600009
7.3,600.0,strategy_name,success,buy,2019-10-09,002381
4.67,100.0,strategy_name,success,buy,2019-10-09,002571
,,insufficient fund,fail,buy,2019-10-09,600026
,,insufficient fund,fail,buy,2019-10-09,002073
,,insufficient fund,fail,buy,2019-10-09,000600
,,insufficient fund,fail,buy,2019-10-09,600029
,,insufficient fund,fail,buy,2019-10-09,601500
,,insufficient fund,fail,buy,2019-10-09,600929
,,insufficient fund,fail,buy,2019-10-09,000423
,,insufficient fund,fail,buy,2019-10-09,600272
,,insufficient fund,fail,buy,2019-10-09,002059
,,insufficient fund,fail,buy,2019-10-09,300282
,,insufficient fund,fail,buy,2019-10-09,600819
,,insufficient fund,fail,buy,2019-10-09,002647
,,insufficient fund,fail,buy,2019-10-09,000767
,,insufficient fund,fail,buy,2019-10-09,600189
,,insufficient fund,fail,buy,2019-10-09,600180
,,insufficient fund,fail,buy,2019-10-09,002087
,,insufficient fund,fail,buy,2019-10-10,601330
,,insufficient fund,fail,buy,2019-10-10,000820
,,insufficient fund,fail,buy,2019-10-10,002509
,,insufficient fund,fail,buy,2019-10-10,600365
,,insufficient fund,fail,buy,2019-10-10,002773
,,insufficient fund,fail,buy,2019-10-10,600790
,,insufficient fund,fail,buy,2019-10-10,600323
,,insufficient fund,fail,buy,2019-10-10,600238
,,insufficient fund,fail,buy,2019-10-10,300282
,,insufficient fund,fail,buy,2019-10-10,002334
,,insufficient fund,fail,buy,2019-10-10,601595
,,insufficient fund,fail,buy,2019-10-10,601111
,,insufficient fund,fail,buy,2019-10-10,600687
,,insufficient fund,fail,buy,2019-10-10,600221
,,insufficient fund,fail,buy,2019-10-11,000780
,,insufficient fund,fail,buy,2019-10-11,600500
,,insufficient fund,fail,buy,2019-10-11,000525
,,insufficient fund,fail,buy,2019-10-11,688005
,,insufficient fund,fail,buy,2019-10-11,000629
,,insufficient fund,fail,buy,2019-10-11,000902
,,insufficient fund,fail,buy,2019-10-11,600900
,,insufficient fund,fail,buy,2019-10-11,000980
,,insufficient fund,fail,buy,2019-10-11,601718
,,insufficient fund,fail,buy,2019-10-14,000820
,,insufficient fund,fail,buy,2019-10-14,002419
,,insufficient fund,fail,buy,2019-10-15,002781
,,insufficient fund,fail,buy,2019-10-15,002203
,,insufficient fund,fail,buy,2019-10-15,300769
,,insufficient fund,fail,buy,2019-10-15,300484
,,insufficient fund,fail,buy,2019-10-15,300683
,,insufficient fund,fail,buy,2019-10-15,002716
,,insufficient fund,fail,buy,2019-10-15,601113
,,insufficient fund,fail,buy,2019-10-15,600863
,,insufficient fund,fail,buy,2019-10-16,002872
,,insufficient fund,fail,buy,2019-10-16,000908
4.18,200.0,stop_profit,success,sell,2019-10-17,603996
,,insufficient fund,fail,buy,2019-10-17,002661
10.0,100.0,strategy_name,success,buy,2019-10-17,300170
,,insufficient fund,fail,buy,2019-10-17,300742
,,insufficient fund,fail,buy,2019-10-17,002716
1.35,100.0,strategy_name,success,buy,2019-10-17,000981
,,insufficient fund,fail,buy,2019-10-17,600330
63.35,100.0,stop_profit,success,sell,2019-10-18,603259
3.54,2500.0,strategy_name,success,buy,2019-10-18,600293
,,insufficient fund,fail,buy,2019-10-18,002701
,,insufficient fund,fail,buy,2019-10-18,603100
,,insufficient fund,fail,buy,2019-10-18,600139
,,insufficient fund,fail,buy,2019-10-18,300651
,,insufficient fund,fail,buy,2019-10-18,002397
,,insufficient fund,fail,buy,2019-10-18,300046
1.58,100.0,strategy_name,success,buy,2019-10-18,002175
,,insufficient fund,fail,buy,2019-10-21,601727
,,insufficient fund,fail,buy,2019-10-21,603988
,,insufficient fund,fail,buy,2019-10-21,002418
,,insufficient fund,fail,buy,2019-10-21,000869
,,insufficient fund,fail,buy,2019-10-21,002212
,,insufficient fund,fail,buy,2019-10-21,600543
,,insufficient fund,fail,buy,2019-10-21,601225
,,insufficient fund,fail,buy,2019-10-21,000970
,,insufficient fund,fail,buy,2019-10-21,600313
,,insufficient fund,fail,buy,2019-10-21,002594
,,insufficient fund,fail,buy,2019-10-21,600302
,,insufficient fund,fail,buy,2019-10-21,603838
,,insufficient fund,fail,buy,2019-10-21,300258
,,insufficient fund,fail,buy,2019-10-21,601188
,,insufficient fund,fail,buy,2019-10-21,000782
,,insufficient fund,fail,buy,2019-10-21,000831
,,insufficient fund,fail,buy,2019-10-21,300203
,,insufficient fund,fail,buy,2019-10-21,601882
,,insufficient fund,fail,buy,2019-10-21,000858
,,insufficient fund,fail,buy,2019-10-21,002043
,,insufficient fund,fail,buy,2019-10-21,600327
,,insufficient fund,fail,buy,2019-10-21,600444
,,insufficient fund,fail,buy,2019-10-21,600109
,,insufficient fund,fail,buy,2019-10-21,601019
,,insufficient fund,fail,buy,2019-10-21,600655
,,insufficient fund,fail,buy,2019-10-21,300397
,,insufficient fund,fail,buy,2019-10-21,601965
,,insufficient fund,fail,buy,2019-10-21,603843
,,insufficient fund,fail,buy,2019-10-21,300217
,,insufficient fund,fail,buy,2019-10-21,002033
,,insufficient fund,fail,buy,2019-10-21,600900
,,insufficient fund,fail,buy,2019-10-21,600197
,,insufficient fund,fail,buy,2019-10-21,600863
,,insufficient fund,fail,buy,2019-10-21,300677
,,insufficient fund,fail,buy,2019-10-21,603336
,,insufficient fund,fail,buy,2019-10-21,600820
,,insufficient fund,fail,buy,2019-10-21,000761
,,insufficient fund,fail,buy,2019-10-21,600732
,,insufficient fund,fail,buy,2019-10-21,002739
,,insufficient fund,fail,buy,2019-10-21,603612
,,insufficient fund,fail,buy,2019-10-21,002165
,,insufficient fund,fail,buy,2019-10-21,000910
,,insufficient fund,fail,buy,2019-10-21,000800
,,insufficient fund,fail,buy,2019-10-21,002278
,,insufficient fund,fail,buy,2019-10-21,000727
,,insufficient fund,fail,buy,2019-10-21,600231
,,insufficient fund,fail,buy,2019-10-21,600833
,,insufficient fund,fail,buy,2019-10-21,600590
,,insufficient fund,fail,buy,2019-10-22,002574
,,insufficient fund,fail,buy,2019-10-22,600101
,,insufficient fund,fail,buy,2019-10-22,002189
,,insufficient fund,fail,buy,2019-10-22,300633
,,insufficient fund,fail,buy,2019-10-22,002349
,,insufficient fund,fail,buy,2019-10-22,600243
,,insufficient fund,fail,buy,2019-10-22,603508
,,insufficient fund,fail,buy,2019-10-22,000695
